date,ETH,XMR,DASH,LTC,XRP,ETC,STR,SC,XEM,BTC
2018-07-07,472.00828491039465,133.13569644940023,242.21034425149017,82.19994402681455,0.47413025673269515,18.074888685591525,0.20427952550717182,0.010817921591185511,0.1845019756042683,6636.76171238375
2018-07-08,487.58497326739956,136.2500021216495,242.46690461558032,83.82476731739612,0.48387902838698754,18.556060245615466,0.21216856060955047,0.010978881072811659,0.18711246392804168,6735.50986062065
2018-07-09,479.4474816983354,137.91060360448276,236.10032569034726,81.60406370372786,0.475432709152273,18.43806324271862,0.2100375120500738,0.011460247147594962,0.180817232773165,6701.898916722201
2018-07-10,445.4986161942405,126.26932415461143,221.6406747307611,76.90480778223555,0.450557573849161,16.864288116500067,0.1950761508753128,0.010894867646374045,0.16658188164633453,6446.667246375175
2018-07-11,437.7486845359018,124.18725845204665,207.96191065003683,77.68015513871376,0.4455841852920855,16.19855337836769,0.18812566842696626,0.010539608828510428,0.16476075246978653,6349.1619448858
2018-07-12,432.6404656984535,121.335451275561,209.42623520952543,75.89438942101438,0.43594698167454426,15.94196206394757,0.17988013187738996,0.010120973937181412,0.1580237955222497,6209.186464528475
2018-07-13,434.7028515896827,122.3270210731448,225.837886378917,77.01919985515168,0.43929884271795366,16.612304576286302,0.19901247600847405,0.010224951774871472,0.15929726698046717,6234.7266919948
2018-07-14,434.14865012184106,121.72771836891594,220.24236126237676,76.2949934377776,0.43751955503091755,16.32059708497591,0.20436727609764427,0.010177777575287506,0.15859849718546176,6244.035322262274
2018-07-15,445.29977667262887,123.44905110274392,227.43504165130253,77.57672743970079,0.44411715324345574,16.616644555338507,0.21756166876658165,0.010260550317375904,0.1622687031673893,6333.673035417224
2018-07-16,469.02380526951447,129.3008341763641,241.53707509940025,81.89623908488291,0.46480384445233724,17.167137063814593,0.23009830645785484,0.010991538094525672,0.16948030295451263,6581.7593380393255
2018-07-17,492.49779147524765,143.640509708172,256.68770996823554,87.08509978286155,0.49855396604733637,17.68263705467906,0.24506634271425495,0.011676565563919161,0.183852832333709,7076.70640237525
2018-07-18,493.31473848315045,144.2969323143555,264.12601745996756,90.21196354473021,0.5011248053066818,17.839464248618537,0.29363999031519916,0.01268952194690398,0.1948695007752623,7420.773068364901
2018-07-19,470.215647979796,140.9407538293187,262.7641518043278,86.15570357033283,0.48061157885095324,17.27651863025604,0.3039030649736132,0.012378490695266683,0.18693744630815917,7412.2698774052
2018-07-20,453.6647988333077,133.4834696709672,239.31103562760367,83.53737187387394,0.44419134013632044,16.68052444054957,0.28375385291676697,0.011136336456702,0.17446927115499802,7424.224304468
2018-07-21,456.86752830582,129.32402223835,246.39007152298097,82.47734516753296,0.4486814013660004,16.22823902278122,0.28077400337032793,0.010846920516525327,0.16908003805151306,7329.0003490036
2018-07-22,462.0952391217892,130.78776739904382,253.77399202720247,82.73560004926586,0.45403165479902796,16.29146572080401,0.29487118948334967,0.010794325290352359,0.17092255770102774,7444.362269208525
